INSERT INTO Customer (customer_id, customer_name, address, phone_number, email) VALUES
('CS08686', 'Ella Pratama', 'Jl. Rajawali No.290 RT6/RW9', '081210008686', 'ella.pratama@mail.com'),
('CS08687', 'Oka Hasan', 'Jl. Bungur No.290 RT7/RW9', '081210008687', 'oka.hasan@mail.com'),
('CS08688', 'Hesti Tan', 'Jl. Yos Sudarso No.290 RT8/RW9', '081210008688', 'hesti.tan@mail.com'),
('CS08689', 'Ivy Anne Suryanto', 'Jl. Tidar No.290 RT9/RW9', '081210008689', 'ivy.anne.suryanto@mail.com'),
('CS08690', 'Andi Rahma Rahman', 'Jl. Waru No.290 RT10/RW9', '081210008690', 'andi.rahma.rahman@mail.com'),
('CS08691', 'Milo Khan', 'Jl. Kenari No.290 RT1/RW10', '081210008691', 'milo.khan@mail.com'),
('CS08692', 'Saleh Nugraha', 'Jl. Kenjeran No.290 RT2/RW10', '081210008692', 'saleh.nugraha@mail.com'),
('CS08693', 'Eka Fauzan', 'Jl. Gajah Mada No.290 RT3/RW10', '081210008693', 'eka.fauzan@mail.com'),
('CS08694', 'Jules Sukma', 'Jl. Diponegoro No.290 RT4/RW10', '081210008694', 'jules.sukma@mail.com'),
('CS08695', 'Kirana Rahma Utama', 'Jl. Kapten Tendean No.290 RT5/RW10', '081210008695', 'kirana.rahma.utama@mail.com'),
('CS08696', 'Rizal Hidayat Lee', 'Jl. Garuda No.290 RT6/RW10', '081210008696', 'rizal.hidayat.lee@mail.com'),
('CS08697', 'Fahri Lee', 'Jl. Bunga No.290 RT7/RW10', '081210008697', 'fahri.lee@mail.com'),
('CS08698', 'Milo Michael Sukma', 'Jl. Anggrek No.290 RT8/RW10', '081210008698', 'milo.michael.sukma@mail.com'),
('CS08699', 'Grace Marie Irawan', 'Jl. Flamboyan No.290 RT9/RW10', '081210008699', 'grace.marie.irawan@mail.com'),
('CS08700', 'Hendra Nugroho Wijanto', 'Jl. Pelangi No.290 RT10/RW10', '081210008700', 'hendra.nugroho.wijanto@mail.com'),
('CS08701', 'Nico Kirana', 'Jl. Merdeka No.291 RT1/RW1', '081210008701', 'nico.kirana@mail.com'),
('CS08702', 'Oka Hartanto', 'Jl. Sudirman No.291 RT2/RW1', '081210008702', 'oka.hartanto@mail.com'),
('CS08703', 'Lina Rahma Khan', 'Jl. Ahmad Yani No.291 RT3/RW1', '081210008703', 'lina.rahma.khan@mail.com'),
('CS08704', 'Elang Lee', 'Jl. Raya Darmo No.291 RT4/RW1', '081210008704', 'elang.lee@mail.com'),
('CS08705', 'Eka Kurnia Anggraeni', 'Jl. Kenanga No.291 RT5/RW1', '081210008705', 'eka.kurnia.anggraeni@mail.com'),
('CS08706', 'Ava Michael Anggraeni', 'Jl. Ketintang No.291 RT6/RW1', '081210008706', 'ava.michael.anggraeni@mail.com'),
('CS08707', 'Vina Wahyu Agustina', 'Jl. Veteran No.291 RT7/RW1', '081210008707', 'vina.wahyu.agustina@mail.com'),
('CS08708', 'Milo Firdaus', 'Jl. Basuki Rahmat No.291 RT8/RW1', '081210008708', 'milo.firdaus@mail.com'),
('CS08709', 'Elang Kurnia', 'Jl. Bojonegoro No.291 RT9/RW1', '081210008709', 'elang.kurnia@mail.com'),
('CS08710', 'Gema Sumarno', 'Jl. Mulyo No.291 RT10/RW1', '081210008710', 'gema.sumarno@mail.com'),
('CS08711', 'Ivy John Firdaus', 'Jl. Gedongan No.291 RT1/RW2', '081210008711', 'ivy.john.firdaus@mail.com'),
('CS08712', 'Vera Shah', 'Jl. Pahlawan No.291 RT2/RW2', '081210008712', 'vera.shah@mail.com'),
('CS08713', 'Eko Sukma', 'Jl. Mawar No.291 RT3/RW2', '081210008713', 'eko.sukma@mail.com'),
('CS08714', 'Liam Paul Kirana', 'Jl. Melati No.291 RT4/RW2', '081210008714', 'liam.paul.kirana@mail.com'),
('CS08715', 'Usman Putra', 'Jl. Gubeng No.291 RT5/RW2', '081210008715', 'usman.putra@mail.com'),
('CS08716', 'Yoga Sari Mustafa', 'Jl. Rajawali No.291 RT6/RW2', '081210008716', 'yoga.sari.mustafa@mail.com'),
('CS08717', 'Elang Permata Yusuf', 'Jl. Bungur No.291 RT7/RW2', '081210008717', 'elang.permata.yusuf@mail.com'),
('CS08718', 'Sam Hartono', 'Jl. Yos Sudarso No.291 RT8/RW2', '081210008718', 'sam.hartono@mail.com'),
('CS08719', 'Oliver Fauzan', 'Jl. Tidar No.291 RT9/RW2', '081210008719', 'oliver.fauzan@mail.com'),
('CS08720', 'Fahri Lestari', 'Jl. Waru No.291 RT10/RW2', '081210008720', 'fahri.lestari@mail.com'),
('CS08721', 'Indra Setiawan', 'Jl. Kenari No.291 RT1/RW3', '081210008721', 'indra.setiawan@mail.com'),
('CS08722', 'Maya Sumarno', 'Jl. Kenjeran No.291 RT2/RW3', '081210008722', 'maya.sumarno@mail.com'),
('CS08723', 'Leo John Susanto', 'Jl. Gajah Mada No.291 RT3/RW3', '081210008723', 'leo.john.susanto@mail.com'),
('CS08724', 'Rizal Rahma Gomez', 'Jl. Diponegoro No.291 RT4/RW3', '081210008724', 'rizal.rahma.gomez@mail.com'),
('CS08725', 'Henry Pratama', 'Jl. Kapten Tendean No.291 RT5/RW3', '081210008725', 'henry.pratama@mail.com'),
('CS08726', 'Andi Wijaya Arifin', 'Jl. Garuda No.291 RT6/RW3', '081210008726', 'andi.wijaya.arifin@mail.com'),
('CS08727', 'Yoga Yusuf', 'Jl. Bunga No.291 RT7/RW3', '081210008727', 'yoga.yusuf@mail.com'),
('CS08728', 'Rizal Anggraeni Susanto', 'Jl. Anggrek No.291 RT8/RW3', '081210008728', 'rizal.anggraeni.susanto@mail.com'),
('CS08729', 'Aditya Nugraha', 'Jl. Flamboyan No.291 RT9/RW3', '081210008729', 'aditya.nugraha@mail.com'),
('CS08730', 'Budi Anisa Sari', 'Jl. Pelangi No.291 RT10/RW3', '081210008730', 'budi.anisa.sari@mail.com'),
('CS08731', 'Iris Marie Kurniawan', 'Jl. Merdeka No.292 RT1/RW4', '081210008731', 'iris.marie.kurniawan@mail.com'),
('CS08732', 'Hannah Marie Suryanto', 'Jl. Sudirman No.292 RT2/RW4', '081210008732', 'hannah.marie.suryanto@mail.com'),
('CS08733', 'Yuda Sari Putra', 'Jl. Ahmad Yani No.292 RT3/RW4', '081210008733', 'yuda.sari.putra@mail.com'),
('CS08734', 'Eko Permata Rahman', 'Jl. Raya Darmo No.292 RT4/RW4', '081210008734', 'eko.permata.rahman@mail.com'),
('CS08735', 'Rizky Lestari', 'Jl. Kenanga No.292 RT5/RW4', '081210008735', 'rizky.lestari@mail.com'),
('CS08736', 'Logan John Ramli', 'Jl. Ketintang No.292 RT6/RW4', '081210008736', 'logan.john.ramli@mail.com'),
('CS08737', 'Ryan Alexander Wong', 'Jl. Veteran No.292 RT7/RW4', '081210008737', 'ryan.alexander.wong@mail.com'),
('CS08738', 'Vega Rahma Santoso', 'Jl. Basuki Rahmat No.292 RT8/RW4', '081210008738', 'vega.rahma.santoso@mail.com'),
('CS08739', 'Amelia Lee', 'Jl. Bojonegoro No.292 RT9/RW4', '081210008739', 'amelia.lee@mail.com'),
('CS08740', 'Bryan Lee Wijanto', 'Jl. Mulyo No.292 RT10/RW4', '081210008740', 'bryan.lee.wijanto@mail.com'),
('CS08741', 'Fauzi Sari Wijanto', 'Jl. Gedongan No.292 RT1/RW5', '081210008741', 'fauzi.sari.wijanto@mail.com'),
('CS08742', 'Dhiya Anggraeni Khan', 'Jl. Pahlawan No.292 RT2/RW5', '081210008742', 'dhiya.anggraeni.khan@mail.com'),
('CS08743', 'Emma Agustina', 'Jl. Mawar No.292 RT3/RW5', '081210008743', 'emma.agustina@mail.com'),
('CS08744', 'Wira Anggraeni Sumarno', 'Jl. Melati No.292 RT4/RW5', '081210008744', 'wira.anggraeni.sumarno@mail.com'),
('CS08745', 'Jules Nugroho', 'Jl. Gubeng No.292 RT5/RW5', '081210008745', 'jules.nugroho@mail.com'),
('CS08746', 'Teguh Khan', 'Jl. Rajawali No.292 RT6/RW5', '081210008746', 'teguh.khan@mail.com'),
('CS08747', 'Damar Sari Kurniawan', 'Jl. Bungur No.292 RT7/RW5', '081210008747', 'damar.sari.kurniawan@mail.com'),
('CS08748', 'Rani Putra Firdaus', 'Jl. Yos Sudarso No.292 RT8/RW5', '081210008748', 'rani.putra.firdaus@mail.com'),
('CS08749', 'Lucas Sari', 'Jl. Tidar No.292 RT9/RW5', '081210008749', 'lucas.sari@mail.com'),
('CS08750', 'Teguh Suryanto', 'Jl. Waru No.292 RT10/RW5', '081210008750', 'teguh.suryanto@mail.com'),
('CS08751', 'Nina Putra Ramadhan', 'Jl. Kenari No.292 RT1/RW6', '081210008751', 'nina.putra.ramadhan@mail.com'),
('CS08752', 'Fajar Pratama Suryanto', 'Jl. Kenjeran No.292 RT2/RW6', '081210008752', 'fajar.pratama.suryanto@mail.com'),
('CS08753', 'Rizky Wahyu Silva', 'Jl. Gajah Mada No.292 RT3/RW6', '081210008753', 'rizky.wahyu.silva@mail.com'),
('CS08754', 'Grace Ramadhan', 'Jl. Diponegoro No.292 RT4/RW6', '081210008754', 'grace.ramadhan@mail.com'),
('CS08755', 'Michael Ramli', 'Jl. Kapten Tendean No.292 RT5/RW6', '081210008755', 'michael.ramli@mail.com'),
('CS08756', 'Chloe Prasetyo', 'Jl. Garuda No.292 RT6/RW6', '081210008756', 'chloe.prasetyo@mail.com'),
('CS08757', 'Sinta Nur Rahman', 'Jl. Bunga No.292 RT7/RW6', '081210008757', 'sinta.nur.rahman@mail.com'),
('CS08758', 'Aria Saputra', 'Jl. Anggrek No.292 RT8/RW6', '081210008758', 'aria.saputra@mail.com'),
('CS08759', 'Lestari Mustafa', 'Jl. Flamboyan No.292 RT9/RW6', '081210008759', 'lestari.mustafa@mail.com'),
('CS08760', 'Mason Kim Wijanto', 'Jl. Pelangi No.292 RT10/RW6', '081210008760', 'mason.kim.wijanto@mail.com'),
('CS08761', 'Yuda Hidayat Wulandari', 'Jl. Merdeka No.293 RT1/RW7', '081210008761', 'yuda.hidayat.wulandari@mail.com'),
('CS08762', 'Nina Fauzan', 'Jl. Sudirman No.293 RT2/RW7', '081210008762', 'nina.fauzan@mail.com'),
('CS08763', 'Luna Tan', 'Jl. Ahmad Yani No.293 RT3/RW7', '081210008763', 'luna.tan@mail.com'),
('CS08764', 'Elang Pratama', 'Jl. Raya Darmo No.293 RT4/RW7', '081210008764', 'elang.pratama@mail.com'),
('CS08765', 'Milo Paul Arifin', 'Jl. Kenanga No.293 RT5/RW7', '081210008765', 'milo.paul.arifin@mail.com'),
('CS08766', 'Rizky Rahma Anggraeni', 'Jl. Ketintang No.293 RT6/RW7', '081210008766', 'rizky.rahma.anggraeni@mail.com'),
('CS08767', 'Hesti Rahma Santoso', 'Jl. Veteran No.293 RT7/RW7', '081210008767', 'hesti.rahma.santoso@mail.com'),
('CS08768', 'Galih Pratama Fauzan', 'Jl. Basuki Rahmat No.293 RT8/RW7', '081210008768', 'galih.pratama.fauzan@mail.com'),
('CS08769', 'Logan James Saputra', 'Jl. Bojonegoro No.293 RT9/RW7', '081210008769', 'logan.james.saputra@mail.com'),
('CS08770', 'Farhan Lestari', 'Jl. Mulyo No.293 RT10/RW7', '081210008770', 'farhan.lestari@mail.com'),
('CS08771', 'Nanda Hartono Sutanto', 'Jl. Gedongan No.293 RT1/RW8', '081210008771', 'nanda.hartono.sutanto@mail.com'),
('CS08772', 'Nina Tan', 'Jl. Pahlawan No.293 RT2/RW8', '081210008772', 'nina.tan@mail.com'),
('CS08773', 'Iris Wong', 'Jl. Mawar No.293 RT3/RW8', '081210008773', 'iris.wong@mail.com'),
('CS08774', 'Fauzi Trianto', 'Jl. Melati No.293 RT4/RW8', '081210008774', 'fauzi.trianto@mail.com'),
('CS08775', 'Maya Putri Wulandari', 'Jl. Gubeng No.293 RT5/RW8', '081210008775', 'maya.putri.wulandari@mail.com'),
('CS08776', 'Jessica Hartanto', 'Jl. Rajawali No.293 RT6/RW8', '081210008776', 'jessica.hartanto@mail.com'),
('CS08777', 'Yoga Trianto', 'Jl. Bungur No.293 RT7/RW8', '081210008777', 'yoga.trianto@mail.com'),
('CS08778', 'Budi Wong', 'Jl. Yos Sudarso No.293 RT8/RW8', '081210008778', 'budi.wong@mail.com'),
('CS08779', 'Eko Wulandari', 'Jl. Tidar No.293 RT9/RW8', '081210008779', 'eko.wulandari@mail.com'),
('CS08780', 'Hana Rahma Mustafa', 'Jl. Waru No.293 RT10/RW8', '081210008780', 'hana.rahma.mustafa@mail.com'),
('CS08781', 'Joko Santoso', 'Jl. Kenari No.293 RT1/RW9', '081210008781', 'joko.santoso@mail.com'),
('CS08782', 'Mega Hartono Khan', 'Jl. Kenjeran No.293 RT2/RW9', '081210008782', 'mega.hartono.khan@mail.com'),
('CS08783', 'Milo Anne Maulana', 'Jl. Gajah Mada No.293 RT3/RW9', '081210008783', 'milo.anne.maulana@mail.com'),
('CS08784', 'Ivy Permana', 'Jl. Diponegoro No.293 RT4/RW9', '081210008784', 'ivy.permana@mail.com'),
('CS08785', 'Mahesa Pratama Ramli', 'Jl. Kapten Tendean No.293 RT5/RW9', '081210008785', 'mahesa.pratama.ramli@mail.com'),
('CS08786', 'Agus Ramli', 'Jl. Garuda No.293 RT6/RW9', '081210008786', 'agus.ramli@mail.com'),
('CS08787', 'Lestari Kusuma', 'Jl. Bunga No.293 RT7/RW9', '081210008787', 'lestari.kusuma@mail.com'),
('CS08788', 'Ruby Yusuf', 'Jl. Anggrek No.293 RT8/RW9', '081210008788', 'ruby.yusuf@mail.com'),
('CS08789', 'Kirana Halim', 'Jl. Flamboyan No.293 RT9/RW9', '081210008789', 'kirana.halim@mail.com'),
('CS08790', 'Kiki Putri Sukma', 'Jl. Pelangi No.293 RT10/RW9', '081210008790', 'kiki.putri.sukma@mail.com'),
('CS08791', 'Lestari Putra', 'Jl. Merdeka No.294 RT1/RW10', '081210008791', 'lestari.putra@mail.com'),
('CS08792', 'Wulan Sari Rahman', 'Jl. Sudirman No.294 RT2/RW10', '081210008792', 'wulan.sari.rahman@mail.com'),
('CS08793', 'Maya Hasan', 'Jl. Ahmad Yani No.294 RT3/RW10', '081210008793', 'maya.hasan@mail.com'),
('CS08794', 'Gema Putri Prasetyo', 'Jl. Raya Darmo No.294 RT4/RW10', '081210008794', 'gema.putri.prasetyo@mail.com'),
('CS08795', 'Yulia Permata Khan', 'Jl. Kenanga No.294 RT5/RW10', '081210008795', 'yulia.permata.khan@mail.com'),
('CS08796', 'Farah Pratama', 'Jl. Ketintang No.294 RT6/RW10', '081210008796', 'farah.pratama@mail.com'),
('CS08797', 'Binar Firdaus', 'Jl. Veteran No.294 RT7/RW10', '081210008797', 'binar.firdaus@mail.com'),
('CS08798', 'Cahyo Gomez', 'Jl. Basuki Rahmat No.294 RT8/RW10', '081210008798', 'cahyo.gomez@mail.com'),
('CS08799', 'Fauzi Gomez', 'Jl. Bojonegoro No.294 RT9/RW10', '081210008799', 'fauzi.gomez@mail.com'),
('CS08800', 'Putri Rahman', 'Jl. Mulyo No.294 RT10/RW10', '081210008800', 'putri.rahman@mail.com'),
('CS08801', 'Fauzi Anggraeni Gomez', 'Jl. Gedongan No.294 RT1/RW1', '081210008801', 'fauzi.anggraeni.gomez@mail.com'),
('CS08802', 'Lucas Lee Putra', 'Jl. Pahlawan No.294 RT2/RW1', '081210008802', 'lucas.lee.putra@mail.com'),
('CS08803', 'Citra Permata Lee', 'Jl. Mawar No.294 RT3/RW1', '081210008803', 'citra.permata.lee@mail.com'),
('CS08804', 'Ryan Mustafa', 'Jl. Melati No.294 RT4/RW1', '081210008804', 'ryan.mustafa@mail.com'),
('CS08805', 'Ryan Suryanto', 'Jl. Gubeng No.294 RT5/RW1', '081210008805', 'ryan.suryanto@mail.com'),
('CS08806', 'Eli Alexander Lee', 'Jl. Rajawali No.294 RT6/RW1', '081210008806', 'eli.alexander.lee@mail.com'),
('CS08807', 'Hesti Nur Sumarno', 'Jl. Bungur No.294 RT7/RW1', '081210008807', 'hesti.nur.sumarno@mail.com'),
('CS08808', 'Galih Santoso Firdaus', 'Jl. Yos Sudarso No.294 RT8/RW1', '081210008808', 'galih.santoso.firdaus@mail.com'),
('CS08809', 'Mega Santoso Halim', 'Jl. Tidar No.294 RT9/RW1', '081210008809', 'mega.santoso.halim@mail.com'),
('CS08810', 'Isabella John Hartanto', 'Jl. Waru No.294 RT10/RW1', '081210008810', 'isabella.john.hartanto@mail.com'),
('CS08811', 'Gilang Yusuf', 'Jl. Kenari No.294 RT1/RW2', '081210008811', 'gilang.yusuf@mail.com'),
('CS08812', 'Vera James Tan', 'Jl. Kenjeran No.294 RT2/RW2', '081210008812', 'vera.james.tan@mail.com'),
('CS08813', 'Vina Ramadhan', 'Jl. Gajah Mada No.294 RT3/RW2', '081210008813', 'vina.ramadhan@mail.com'),
('CS08814', 'Ava Martinez', 'Jl. Diponegoro No.294 RT4/RW2', '081210008814', 'ava.martinez@mail.com'),
('CS08815', 'Mahesa Wahyu Wijanto', 'Jl. Kapten Tendean No.294 RT5/RW2', '081210008815', 'mahesa.wahyu.wijanto@mail.com'),
('CS08816', 'Ivy Kurnia', 'Jl. Garuda No.294 RT6/RW2', '081210008816', 'ivy.kurnia@mail.com'),
('CS08817', 'Teguh Fauzan', 'Jl. Bunga No.294 RT7/RW2', '081210008817', 'teguh.fauzan@mail.com'),
('CS08818', 'Rina Ramli', 'Jl. Anggrek No.294 RT8/RW2', '081210008818', 'rina.ramli@mail.com'),
('CS08819', 'Lina Kurnia Hartono', 'Jl. Flamboyan No.294 RT9/RW2', '081210008819', 'lina.kurnia.hartono@mail.com'),
('CS08820', 'Ivy Halim', 'Jl. Pelangi No.294 RT10/RW2', '081210008820', 'ivy.halim@mail.com'),
('CS08821', 'Fajar Anggraeni Kirana', 'Jl. Merdeka No.295 RT1/RW3', '081210008821', 'fajar.anggraeni.kirana@mail.com'),
('CS08822', 'Dewi Lee', 'Jl. Sudirman No.295 RT2/RW3', '081210008822', 'dewi.lee@mail.com'),
('CS08823', 'Owen Michael Wijaya', 'Jl. Ahmad Yani No.295 RT3/RW3', '081210008823', 'owen.michael.wijaya@mail.com'),
('CS08824', 'Zahra Kurnia Nugraha', 'Jl. Raya Darmo No.295 RT4/RW3', '081210008824', 'zahra.kurnia.nugraha@mail.com'),
('CS08825', 'Hana Hidayat Ramadhan', 'Jl. Kenanga No.295 RT5/RW3', '081210008825', 'hana.hidayat.ramadhan@mail.com'),
('CS08826', 'Ryan Irawan', 'Jl. Ketintang No.295 RT6/RW3', '081210008826', 'ryan.irawan@mail.com'),
('CS08827', 'Jaya Kurnia', 'Jl. Veteran No.295 RT7/RW3', '081210008827', 'jaya.kurnia@mail.com'),
('CS08828', 'Umar Rahma Tan', 'Jl. Basuki Rahmat No.295 RT8/RW3', '081210008828', 'umar.rahma.tan@mail.com'),
('CS08829', 'Mina Hartanto', 'Jl. Bojonegoro No.295 RT9/RW3', '081210008829', 'mina.hartanto@mail.com'),
('CS08830', 'Farhan Santoso', 'Jl. Mulyo No.295 RT10/RW3', '081210008830', 'farhan.santoso@mail.com'),
('CS08831', 'Eka Shah', 'Jl. Gedongan No.295 RT1/RW4', '081210008831', 'eka.shah@mail.com'),
('CS08832', 'Eka Pratama Anggraeni', 'Jl. Pahlawan No.295 RT2/RW4', '081210008832', 'eka.pratama.anggraeni@mail.com'),
('CS08833', 'Sinta Hidayat Mustafa', 'Jl. Mawar No.295 RT3/RW4', '081210008833', 'sinta.hidayat.mustafa@mail.com'),
('CS08834', 'Sam Putra', 'Jl. Melati No.295 RT4/RW4', '081210008834', 'sam.putra@mail.com'),
('CS08835', 'Nora Sari', 'Jl. Gubeng No.295 RT5/RW4', '081210008835', 'nora.sari@mail.com'),
('CS08836', 'Saleh Wijaya Mustafa', 'Jl. Rajawali No.295 RT6/RW4', '081210008836', 'saleh.wijaya.mustafa@mail.com'),
('CS08837', 'Rudi Sukma', 'Jl. Bungur No.295 RT7/RW4', '081210008837', 'rudi.sukma@mail.com'),
('CS08838', 'Dewi Hidayat Sumarno', 'Jl. Yos Sudarso No.295 RT8/RW4', '081210008838', 'dewi.hidayat.sumarno@mail.com'),
('CS08839', 'Citra Nugroho Permana', 'Jl. Tidar No.295 RT9/RW4', '081210008839', 'citra.nugroho.permana@mail.com'),
('CS08840', 'Mia Kirana', 'Jl. Waru No.295 RT10/RW4', '081210008840', 'mia.kirana@mail.com'),
('CS08841', 'Fajar Pratama Arifin', 'Jl. Kenari No.295 RT1/RW5', '081210008841', 'fajar.pratama.arifin@mail.com'),
('CS08842', 'Putri Kurnia Permana', 'Jl. Kenjeran No.295 RT2/RW5', '081210008842', 'putri.kurnia.permana@mail.com'),
('CS08843', 'Hadi Wijaya', 'Jl. Gajah Mada No.295 RT3/RW5', '081210008843', 'hadi.wijaya@mail.com'),
('CS08844', 'Reno Santoso', 'Jl. Diponegoro No.295 RT4/RW5', '081210008844', 'reno.santoso@mail.com'),
('CS08845', 'Oliver John Suryanto', 'Jl. Kapten Tendean No.295 RT5/RW5', '081210008845', 'oliver.john.suryanto@mail.com'),
('CS08846', 'Dewi Prasetyo', 'Jl. Garuda No.295 RT6/RW5', '081210008846', 'dewi.prasetyo@mail.com'),
('CS08847', 'Logan Marie Hasan', 'Jl. Bunga No.295 RT7/RW5', '081210008847', 'logan.marie.hasan@mail.com'),
('CS08848', 'Bayu Khan', 'Jl. Anggrek No.295 RT8/RW5', '081210008848', 'bayu.khan@mail.com'),
('CS08849', 'Raisa Santoso Lee', 'Jl. Flamboyan No.295 RT9/RW5', '081210008849', 'raisa.santoso.lee@mail.com'),
('CS08850', 'Vega Nugroho Agustina', 'Jl. Pelangi No.295 RT10/RW5', '081210008850', 'vega.nugroho.agustina@mail.com'),
('CS08851', 'Zahra Hartono Kurniawan', 'Jl. Merdeka No.296 RT1/RW6', '081210008851', 'zahra.hartono.kurniawan@mail.com'),
('CS08852', 'Raisa Utami Rahman', 'Jl. Sudirman No.296 RT2/RW6', '081210008852', 'raisa.utami.rahman@mail.com'),
('CS08853', 'Lestari Anggraeni', 'Jl. Ahmad Yani No.296 RT3/RW6', '081210008853', 'lestari.anggraeni@mail.com'),
('CS08854', 'Satya Hidayat Mustafa', 'Jl. Raya Darmo No.296 RT4/RW6', '081210008854', 'satya.hidayat.mustafa@mail.com'),
('CS08855', 'Rudi Ramli', 'Jl. Kenanga No.296 RT5/RW6', '081210008855', 'rudi.ramli@mail.com'),
('CS08856', 'Ilham Pratama', 'Jl. Ketintang No.296 RT6/RW6', '081210008856', 'ilham.pratama@mail.com'),
('CS08857', 'Liam Wulandari', 'Jl. Veteran No.296 RT7/RW6', '081210008857', 'liam.wulandari@mail.com'),
('CS08858', 'Hendra Saputra', 'Jl. Basuki Rahmat No.296 RT8/RW6', '081210008858', 'hendra.saputra@mail.com'),
('CS08859', 'Nanda Hidayat Yusuf', 'Jl. Bojonegoro No.296 RT9/RW6', '081210008859', 'nanda.hidayat.yusuf@mail.com'),
('CS08860', 'Mia Anne Irawan', 'Jl. Mulyo No.296 RT10/RW6', '081210008860', 'mia.anne.irawan@mail.com'),
('CS08861', 'Zahra Hartanto', 'Jl. Gedongan No.296 RT1/RW7', '081210008861', 'zahra.hartanto@mail.com'),
('CS08862', 'Lina Sari', 'Jl. Pahlawan No.296 RT2/RW7', '081210008862', 'lina.sari@mail.com'),
('CS08863', 'Tari Silva', 'Jl. Mawar No.296 RT3/RW7', '081210008863', 'tari.silva@mail.com'),
('CS08864', 'Yuda Hidayat', 'Jl. Melati No.296 RT4/RW7', '081210008864', 'yuda.hidayat@mail.com'),
('CS08865', 'Hadi Gomez', 'Jl. Gubeng No.296 RT5/RW7', '081210008865', 'hadi.gomez@mail.com'),
('CS08866', 'Elang Firdaus', 'Jl. Rajawali No.296 RT6/RW7', '081210008866', 'elang.firdaus@mail.com'),
('CS08867', 'Kirana Gomez', 'Jl. Bungur No.296 RT7/RW7', '081210008867', 'kirana.gomez@mail.com'),
('CS08868', 'Mason Utama', 'Jl. Yos Sudarso No.296 RT8/RW7', '081210008868', 'mason.utama@mail.com'),
('CS08869', 'Rudi Lestari', 'Jl. Tidar No.296 RT9/RW7', '081210008869', 'rudi.lestari@mail.com'),
('CS08870', 'Henry Utama', 'Jl. Waru No.296 RT10/RW7', '081210008870', 'henry.utama@mail.com'),
('CS08871', 'Fahri Utami Sumarno', 'Jl. Kenari No.296 RT1/RW8', '081210008871', 'fahri.utami.sumarno@mail.com'),
('CS08872', 'Rudi Utami Fauzan', 'Jl. Kenjeran No.296 RT2/RW8', '081210008872', 'rudi.utami.fauzan@mail.com'),
('CS08873', 'Yoga Permata Mustafa', 'Jl. Gajah Mada No.296 RT3/RW8', '081210008873', 'yoga.permata.mustafa@mail.com'),
('CS08874', 'Sophia Anne Agustina', 'Jl. Diponegoro No.296 RT4/RW8', '081210008874', 'sophia.anne.agustina@mail.com'),
('CS08875', 'Andi Hartono Gomez', 'Jl. Kapten Tendean No.296 RT5/RW8', '081210008875', 'andi.hartono.gomez@mail.com'),
('CS08876', 'Wulan Anisa Kusuma', 'Jl. Garuda No.296 RT6/RW8', '081210008876', 'wulan.anisa.kusuma@mail.com'),
('CS08877', 'Rian Prasetyo', 'Jl. Bunga No.296 RT7/RW8', '081210008877', 'rian.prasetyo@mail.com'),
('CS08878', 'Nico Hidayat', 'Jl. Anggrek No.296 RT8/RW8', '081210008878', 'nico.hidayat@mail.com'),
('CS08879', 'Yoga Saputra', 'Jl. Flamboyan No.296 RT9/RW8', '081210008879', 'yoga.saputra@mail.com'),
('CS08880', 'Ilham Permata Halim', 'Jl. Pelangi No.296 RT10/RW8', '081210008880', 'ilham.permata.halim@mail.com'),
('CS08881', 'Liam Marie Anggraeni', 'Jl. Merdeka No.297 RT1/RW9', '081210008881', 'liam.marie.anggraeni@mail.com'),
('CS08882', 'Lina Arifin', 'Jl. Sudirman No.297 RT2/RW9', '081210008882', 'lina.arifin@mail.com'),
('CS08883', 'Sofia Anne Agustina', 'Jl. Ahmad Yani No.297 RT3/RW9', '081210008883', 'sofia.anne.agustina@mail.com'),
('CS08884', 'Logan Grace Firdaus', 'Jl. Raya Darmo No.297 RT4/RW9', '081210008884', 'logan.grace.firdaus@mail.com'),
('CS08885', 'Reno Hidayat Hartono', 'Jl. Kenanga No.297 RT5/RW9', '081210008885', 'reno.hidayat.hartono@mail.com'),
('CS08886', 'Putri Hartanto', 'Jl. Ketintang No.297 RT6/RW9', '081210008886', 'putri.hartanto@mail.com'),
('CS08887', 'Wyatt Paul Khan', 'Jl. Veteran No.297 RT7/RW9', '081210008887', 'wyatt.paul.khan@mail.com'),
('CS08888', 'Farah Pratama Mustafa', 'Jl. Basuki Rahmat No.297 RT8/RW9', '081210008888', 'farah.pratama.mustafa@mail.com'),
('CS08889', 'Usman Kurniawan', 'Jl. Bojonegoro No.297 RT9/RW9', '081210008889', 'usman.kurniawan@mail.com'),
('CS08890', 'Vega Anisa Sukma', 'Jl. Mulyo No.297 RT10/RW9', '081210008890', 'vega.anisa.sukma@mail.com'),
('CS08891', 'Lucas Paul Hartono', 'Jl. Gedongan No.297 RT1/RW10', '081210008891', 'lucas.paul.hartono@mail.com'),
('CS08892', 'Elang Arifin', 'Jl. Pahlawan No.297 RT2/RW10', '081210008892', 'elang.arifin@mail.com'),
('CS08893', 'Farah Utami Kurniawan', 'Jl. Mawar No.297 RT3/RW10', '081210008893', 'farah.utami.kurniawan@mail.com'),
('CS08894', 'Hesti Rahma Hidayat', 'Jl. Melati No.297 RT4/RW10', '081210008894', 'hesti.rahma.hidayat@mail.com'),
